schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,basketball,basketball,noun,A2,sports-leisure,籃球,,,,,,,,,,TRUE,燒烤,瑜伽,舞蹈,烹飪,慢跑,滑雪,TRUE,ice skate,card game,water park,skateboard,snowboard,competition,,,,
word-catalog-v1,CREATE_DRAFT,,,,,baseball,baseball,noun,A2,sports-leisure,棒球,,,,,,,,,,TRUE,衝浪,淋浴,釣魚,足球,獎品,粉絲,TRUE,barbecue,climbing,campsite,cleaning,training,ice skate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hit,hit,verb,A2,sports-leisure,擊打,,,,,,,,,,TRUE,慢跑,鍛鍊,滑雪,結束,遠足,抓住,TRUE,end,jog,ski,race,join,lose,,,,
word-catalog-v1,CREATE_DRAFT,,,,,catch,catch,verb,A2,sports-leisure,抓住,,,,,Catch the ball with both hands.,用雙手抓住球。,,,,TRUE,滑雪,加入,擊打,練習,得分,鍛鍊,TRUE,climb,dance,throw,score,relax,begin,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hockey,hockey,noun,A2,sports-leisure,曲棍球,,,,,,,,,,TRUE,衝浪板,運動員,落敗者,乒乓球,滑雪板,橄欖球,TRUE,shower,skate,medal,loser,laundry,cooking,,,,
word-catalog-v1,CREATE_DRAFT,,,,,golf,golf,noun,A2,sports-leisure,高爾夫,,,,,,,,,,TRUE,溜冰鞋,曲棍球,乒乓球,勝出者,滑雪板,獎品,TRUE,walk,team,tent,game,race,camp,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rugby,rugby,noun,A2,sports-leisure,橄欖球,,,,,,,,,,TRUE,勝出者,落敗者,衝浪板,溜冰鞋,露營地,野餐,TRUE,dance,coach,point,score,medal,party,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cricket,cricket,noun,A2,sports-leisure,板球,,,,,,,,,,TRUE,慢跑,樂趣,運動,分數,燒烤,帳篷,TRUE,fishing,cooking,camping,laundry,athlete,picnic,,,,
word-catalog-v1,CREATE_DRAFT,,,,,field hockey,field hockey,noun,A2,sports-leisure,曲棍球,,,,,,,,,,TRUE,運動員,橄欖球,溜冰鞋,滑雪板,落敗者,高爾夫,TRUE,snowboarding,table tennis,ice skating,skateboarding,skateboard,water park,,,,
word-catalog-v1,CREATE_DRAFT,,,,,diving,diving,noun,A2,sports-leisure,跳水,,,,,,,,,,TRUE,釣魚,教練,燒烤,露營,球員,野餐,TRUE,skiing,player,shower,picnic,winner,rugby,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dive,dive,verb,A2,sports-leisure,跳水,,,,,,,,,,TRUE,慢跑,慶祝,得分,攀登,鍛鍊,滑雪,TRUE,hike,fish,join,win,score,jog,,,,
word-catalog-v1,CREATE_DRAFT,,,,,training,training,noun,A2,sports-leisure,訓練,,,,,,,,,,TRUE,比賽,棒球,野餐,烹飪,洗澡,籃球,TRUE,campsite,baseball,climbing,cleaning,surfing,camping,,,,
word-catalog-v1,CREATE_DRAFT,,,,,train,train,verb,A2,sports-leisure,訓練,,,,,,,,,,TRUE,練習,滑雪,跳水,攀登,抓住,吸菸,TRUE,begin,score,dance,throw,record,kick,,,,
word-catalog-v1,CREATE_DRAFT,,,,,competition,competition,noun,A2,sports-leisure,比賽,,,,,,,,,,TRUE,粉絲,散步,滑雪,運動,烹飪,獎品,TRUE,table tennis,water park,snowboarding,ice skating,basketball,field hockey,,,,
word-catalog-v1,CREATE_DRAFT,,,,,compete,compete,verb,A2,sports-leisure,競爭,,,,,,,,,,TRUE,遠足,擊打,開始,加入,吸菸,慶祝,TRUE,practise,record,throw,point,exercise,train,,,,
word-catalog-v1,CREATE_DRAFT,,,,,jogging,jogging,noun,A2,sports-leisure,慢跑,,,,,,,,,,TRUE,營地,獎牌,釣魚,燒烤,粉絲,樂趣,TRUE,laundry,skating,fishing,surfing,athlete,cleaning,,,,
word-catalog-v1,CREATE_DRAFT,,,,,jog,jog,verb,A2,sports-leisure,慢跑,,,,,,,,,,TRUE,跳水,遠足,滑雪,得分,抓住,放鬆,TRUE,hit,win,end,kick,ski,lose,,,,
word-catalog-v1,CREATE_DRAFT,,,,,climbing,climbing,noun,A2,sports-leisure,攀巖,,,,,,,,,,TRUE,紀錄,清潔,球員,獎品,獎牌,場地,TRUE,football,barbecue,cleaning,snowboard,surfboard,skating,,,,
word-catalog-v1,CREATE_DRAFT,,,,,climb,climb,verb,A2,sports-leisure,攀登,,,,,,,,,,TRUE,遠足,放鬆,釣魚,跳水,得分,加入,TRUE,score,begin,dance,train,race,hike,,,,
word-catalog-v1,CREATE_DRAFT,,,,,game,game,noun,A2,sports-leisure,比賽,,,,,,,,,,TRUE,帳篷,樂趣,滑冰,球賽,瑜伽,冰鞋,TRUE,camp,bath,fan,coach,goal,yoga,,,,
word-catalog-v1,CREATE_DRAFT,,,,,player,player,noun,A2,sports-leisure,球員,,,,,The player scored the winning goal.,那名球員射入致勝一球。,,,,TRUE,清潔,分數,冰鞋,運動,衝浪,粉絲,TRUE,skiing,winner,diving,shower,loser,skate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,goal,goal,noun,A2,sports-leisure,進球,,,,,,,,,,TRUE,釣魚,滑雪,跳水,帳篷,派對,訓練,TRUE,game,yoga,race,rugby,field,ski,,,,
word-catalog-v1,CREATE_DRAFT,,,,,score,score,noun,A2,sports-leisure,分數,,,,,,,,,,TRUE,烹飪,樂趣,釣魚,露營,瑜伽,慢跑,TRUE,party,loser,game,dance,skiing,shower,,,,
word-catalog-v1,CREATE_DRAFT,,,,,coach,coach,noun,A2,sports-leisure,教練,,,,,,,,,,TRUE,冰鞋,清潔,釣魚,運動,派對,滑雪,TRUE,score,skate,goal,game,medal,diving,,,,
word-catalog-v1,CREATE_DRAFT,,,,,athlete,athlete,noun,A2,sports-leisure,運動員,,,,,,,,,,TRUE,勝出者,冰鞋,紙牌遊戲,場地,派對,橄欖球,TRUE,fishing,cricket,cooking,skating,camping,training,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cup,cup,noun,A2,sports-leisure,杯,,,,,,,,,,TRUE,教練,足球,散步,隊,攀巖,滑板,TRUE,hit,fan,ski,net,fun,yoga,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tired,tired,adjective,A2,sports-leisure,疲倦的,,,,,,,,,,TRUE,無聊,令人享受的,令人驚訝的,感到高興的,捲曲的,退休的,TRUE,bored,pleased,enjoyable,surprising,rural,windy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,join,join,verb,A2,sports-leisure,加入,,,,,,,,,,TRUE,鍛鍊,釣魚,放鬆,慢跑,競爭,結束,TRUE,fish,race,kick,dive,lose,hike,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tour,tour,noun,A2,travel-transport,旅行,,,,,,,,,,TRUE,月台,觀光,行李,航班,假期,出發,TRUE,gate,seat,fare,way,ride,guide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tourism,tourism,noun,A2,travel-transport,旅遊業,,,,,,,,,,TRUE,往返票,登機牌,單人床,接待處,行李箱,單程票,TRUE,tourist,arrival,journey,airline,railway,customs,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tourist,tourist,noun,A2,travel-transport,遊客,,,,,,,,,,TRUE,簽證,票價,月台,行李,鐵路,取消,TRUE,baggage,customs,airline,journey,twin bed,vacation,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sightseeing,sightseeing,noun,A2,travel-transport,觀光,,,,,,,,,,TRUE,出發,旅程,月台,冒險,鐵路,簽證,TRUE,single bed,double room,single room,reservation,foreigner,cancellation,,,,
word-catalog-v1,CREATE_DRAFT,,,,,guide,guide,noun,A2,travel-transport,導遊,,,,,,,,,,TRUE,座位,旅客,航班,假期,月台,預訂,TRUE,route,flight,seat,visa,gate,baggage,,,,
word-catalog-v1,CREATE_DRAFT,,,,,passenger,passenger,noun,A2,travel-transport,乘客,,,,,,,,,,TRUE,月台,票價,鐵路,遊客,航班,旅客,TRUE,timetable,traveller,adventure,suitcase,twin bed,foreigner,,,,
word-catalog-v1,CREATE_DRAFT,,,,,traveller,traveller,noun,A2,travel-transport,旅客,,,,,,,traveler,,,TRUE,取消,乘客,月台,海關,導遊,單人房,TRUE,departure,platform,timetable,vacation,twin bed,adventure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,suitcase,suitcase,noun,A2,travel-transport,行李箱,,,,,,,,,,TRUE,時刻表,紀念品,路線,預訂,旅行,航班,TRUE,vacation,twin bed,souvenir,postcard,foreigner,railway,,,,
word-catalog-v1,CREATE_DRAFT,,,,,baggage,baggage,noun,A2,travel-transport,行李,,,,,,,,,,TRUE,假期,出發,簽證,航班,海關,觀光,TRUE,railway,tourism,arrival,journey,tourist,customs,,,,
word-catalog-v1,CREATE_DRAFT,,,,,reception,reception,noun,A2,travel-transport,接待處,,,,,,,,,,TRUE,單人床,旅遊業,單程票,雙人房,明信片,紀念品,TRUE,traveller,twin bed,postcard,departure,timetable,foreigner,,,,
word-catalog-v1,CREATE_DRAFT,,,,,twin bed,twin bed,noun,A2,travel-transport,單人床,,,,,,,,,,TRUE,往返票,單程票,雙人房,明信片,紀念品,到達,TRUE,souvenir,postcard,suitcase,tourist,adventure,arrival,,,,
word-catalog-v1,CREATE_DRAFT,,,,,single bed,single bed,noun,A2,travel-transport,單人床,,,,,,,,,,TRUE,行李箱,接待處,外國人,時刻表,明信片,單程票,TRUE,departure,foreigner,adventure,sightseeing,suitcase,double room,,,,
word-catalog-v1,CREATE_DRAFT,,,,,single room,single room,noun,A2,travel-transport,單人房,,,,,,,,,,TRUE,行李箱,紀念品,接待處,明信片,郵輪旅程,假期,TRUE,sightseeing,double room,reservation,single bed,reception,adventure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,double room,double room,noun,A2,travel-transport,雙人房,,,,,,,,,,TRUE,紀念品,單人床,單程票,往返票,登機牌,旅客,TRUE,reservation,single room,sightseeing,single bed,reception,departure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,airline,airline,noun,A2,travel-transport,航空公司,,,,,,,,,,TRUE,公共交通,登機閘口,旅遊業,郵輪旅程,接待處,往返票,TRUE,tourism,journey,arrival,tourist,twin bed,flight,,,,
word-catalog-v1,CREATE_DRAFT,,,,,flight,flight,noun,A2,travel-transport,航班,,,,,,,,,,TRUE,取消,座位,旅客,預訂,冒險,出發,TRUE,cruise,arrival,baggage,tourist,guide,tour,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gate,gate,noun,A2,travel-transport,登機閘口,,,,,,,,,,TRUE,郵輪旅程,公共交通,旅遊業,時刻表,乘車旅程,登機牌,TRUE,trip,seat,ride,visa,tour,fare,,,,
word-catalog-v1,CREATE_DRAFT,,,,,international,international,adjective,A2,travel-transport,國際的,,,,,,,,,,TRUE,外國的,美味的,自然的,可愛的,新鮮的,危險的,TRUE,foreign,uncomfortable,intelligent,good-looking,interesting,comfortable,,,,
word-catalog-v1,CREATE_DRAFT,,,,,seat,seat,noun,A2,travel-transport,座位,,,,,,,,,,TRUE,行李,導遊,旅行,鐵路,到達,票價,TRUE,gate,trip,tour,visa,way,route,,,,
word-catalog-v1,CREATE_DRAFT,,,,,boarding pass,boarding pass,noun,A2,travel-transport,登機牌,,,,,,,,,,TRUE,往返票,單程票,時刻表,紀念品,外國人,雙人房,TRUE,one-way ticket,reservation,single room,cancellation,public transport,double room,,,,
word-catalog-v1,CREATE_DRAFT,,,,,round-trip ticket,round-trip ticket,noun,A2,travel-transport,往返票,,,,,,,,,,TRUE,行李箱,雙人房,登機牌,紀念品,明信片,單人床,TRUE,public transport,one-way ticket,boarding pass,cancellation,sightseeing,single room,,,,
word-catalog-v1,CREATE_DRAFT,,,,,one-way ticket,one-way ticket,noun,A2,travel-transport,單程票,,,,,,,,,,TRUE,往返票,單人床,雙人房,登機牌,外國人,導遊,TRUE,boarding pass,cancellation,public transport,sightseeing,double room,reservation,,,,
word-catalog-v1,CREATE_DRAFT,,,,,book,book,verb,A2,travel-transport,預訂,,,,,,,,,,TRUE,到達,停留,乘坐,取消,著陸,漫步,TRUE,ride,miss,land,reach,catch,stay,,,,
word-catalog-v1,CREATE_DRAFT,,,,,public transport,public transport,noun,A2,travel-transport,公共交通,,,,,,,public transportation,,,TRUE,登機閘口,往返票,航空公司,郵輪旅程,單程票,雙人房,TRUE,round-trip ticket,one-way ticket,cancellation,boarding pass,sightseeing,double room,,,,
word-catalog-v1,CREATE_DRAFT,,,,,platform,platform,noun,A2,travel-transport,月台,,,,,,,,,,TRUE,遊客,冒險,航班,鐵路,旅行,假期,TRUE,suitcase,souvenir,vacation,twin bed,postcard,timetable,,,,
word-catalog-v1,CREATE_DRAFT,,,,,railway,railway,noun,A2,travel-transport,鐵路,,,,,,,railroad,,,TRUE,到達,月台,旅行,旅客,座位,乘客,TRUE,arrival,tourism,baggage,customs,vacation,airline,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fare,fare,noun,A2,travel-transport,票價,,,,,,,,,,TRUE,導遊,旅行,海關,月台,乘客,路線,TRUE,ride,visa,gate,trip,seat,tour,,,,
word-catalog-v1,CREATE_DRAFT,,,,,route,route,noun,A2,travel-transport,路線,,,,,,,,,,TRUE,假期,旅程,乘客,簽證,座位,鐵路,TRUE,guide,tour,trip,visa,ride,airline,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ride,ride,verb,A2,travel-transport,乘坐,,,,,,,,,,TRUE,換乘,預訂,歡迎,離開,趕上,漫步,TRUE,book,land,stay,miss,reach,catch,,,,
word-catalog-v1,CREATE_DRAFT,,,,,catch,catch,verb,A2,travel-transport,趕上,,,,,We ran to catch the last bus.,我們跑去趕上尾班車。,,,,TRUE,乘坐,取消,預訂,離開,到達,漫步,TRUE,reach,guide,leave,stay,book,cancel,,,,
word-catalog-v1,CREATE_DRAFT,,,,,miss,miss,verb,A2,travel-transport,錯過,,,,,,,,,,TRUE,觀光,停留,歡迎,離開,乘坐,換乘,TRUE,stay,land,guide,ride,book,catch,,,,
word-catalog-v1,CREATE_DRAFT,,,,,welcome,welcome,verb,A2,travel-transport,歡迎,,,,,,,,,,TRUE,乘坐,預訂,錯過,取消,換乘,著陸,TRUE,reserve,change,wander,sightsee,cancel,arrive,,,,
word-catalog-v1,CREATE_DRAFT,,,,,way,way,noun,A2,travel-transport,路,,,,,,,,,,TRUE,鐵路,航班,導遊,票價,乘客,旅行,TRUE,fare,visa,seat,ride,trip,route,,,,
word-catalog-v1,CREATE_DRAFT,,,,,climate,climate,noun,A2,nature-weather,氣候,,,,,,,,,,TRUE,海岸,東北,災難,地震,海洋,世界,TRUE,tornado,disaster,desert,valley,blizzard,grass,,,,
word-catalog-v1,CREATE_DRAFT,,,,,condition,condition,noun,A2,nature-weather,狀況,,,,,,,,,,TRUE,災難,田地,海洋,地震,颶風,環境,TRUE,landscape,southeast,hurricane,southwest,northeast,blizzard,,,,
word-catalog-v1,CREATE_DRAFT,,,,,air,air,noun,A2,nature-weather,空氣,,,,,,,,,,TRUE,洪水,西南,世界,沙漠,波浪,海岸,TRUE,fog,path,hill,cold,area,rock,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cold,cold,adjective,A2,nature-weather,冷,,,,,The wind feels cold today.,今天的風感覺很冷。,,,,TRUE,晴朗,乾的,濕的,可怕的,有霧的,嚴重的,TRUE,mild,warm,cool,awful,foggy,windy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,heat,heat,noun,A2,nature-weather,熱,,,,,,,,,,TRUE,風,海洋,草,波浪,海岸,小山,TRUE,cold,lake,path,hill,wood,hail,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wind,wind,noun,A2,nature-weather,風,,,,,,,,,,TRUE,熱,草,地震,風暴,植物,海洋,TRUE,path,heat,wave,area,hill,world,,,,
word-catalog-v1,CREATE_DRAFT,,,,,windy,windy,adjective,A2,nature-weather,多風的,,,,,,,,,,TRUE,可怕的,黑暗的,有霧的,涼爽的,冰凍的,溫暖的,TRUE,foggy,light,clear,warm,awful,cold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fog,fog,noun,A2,nature-weather,霧,,,,,,,,,,TRUE,熱,風,山谷,空氣,東南,小山,TRUE,air,area,heat,cold,wood,lake,,,,
word-catalog-v1,CREATE_DRAFT,,,,,foggy,foggy,adjective,A2,nature-weather,有霧的,,,,,,,,,,TRUE,自然的,黑暗的,可怕的,糟糕的,明亮的,多風的,TRUE,windy,light,severe,chilly,cold,mild,,,,
word-catalog-v1,CREATE_DRAFT,,,,,breeze,breeze,noun,A2,nature-weather,微風,,,,,,,,,,TRUE,山谷,東北,風景,地震,海岸,景色,TRUE,desert,valley,ground,flood,climate,tornado,,,,
word-catalog-v1,CREATE_DRAFT,,,,,storm,storm,noun,A2,nature-weather,風暴,,,,,,,,,,TRUE,田地,洪水,海岸,東北,岩石,波浪,TRUE,coast,flood,area,hail,breeze,wood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stormy,stormy,adjective,A2,nature-weather,暴風雨的,,,,,,,,,,TRUE,溫暖的,糟糕的,寒冷的,明亮的,有霧的,可怕的,TRUE,chilly,severe,awful,clear,natural,windy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,blizzard,blizzard,noun,A2,nature-weather,暴風雪,,,,,,,,,,TRUE,龍捲風,氣候變化,沙漠,地區,地面,海洋,TRUE,disaster,northeast,condition,northwest,southwest,the ocean,,,,
word-catalog-v1,CREATE_DRAFT,,,,,thunderstorm,thunderstorm,noun,A2,nature-weather,雷暴,,,,,,,,,,TRUE,環境,田地,東南,地面,小山,岩石,TRUE,environment,rainforest,southwest,southeast,hurricane,climate change,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hail,hail,noun,A2,nature-weather,冰雹,,,,,,,,,,TRUE,洪水,沙漠,木材,災難,風暴,狀況,TRUE,heat,wood,wind,wave,lake,area,,,,
word-catalog-v1,CREATE_DRAFT,,,,,warm,warm,adjective,A2,nature-weather,溫暖的,,,,,,,,,,TRUE,冰凍的,涼爽的,可怕的,多風的,嚴重的,明亮的,TRUE,cool,dark,clear,cold,foggy,dry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cool,cool,adjective,A2,nature-weather,涼爽的,,,,,,,,,,TRUE,有霧的,和暖的,多風的,黑暗的,可怕的,明亮的,TRUE,warm,dark,wet,cold,awful,dry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,freezing,freezing,adjective,A2,nature-weather,冰凍的,,,,,,,,,,TRUE,明亮的,溫暖的,嚴重的,和暖的,黑暗的,寒冷的,TRUE,terrible,natural,stormy,chilly,light,severe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chilly,chilly,adjective,A2,nature-weather,寒冷的,,,,,,,,,,TRUE,嚴重的,糟糕的,冰凍的,溫暖的,涼爽的,多風的,TRUE,severe,windy,light,stormy,clear,cool,,,,
word-catalog-v1,CREATE_DRAFT,,,,,clear,clear,adjective,A2,nature-weather,晴朗,,,,,,,,,,TRUE,乾的,濕的,多風的,涼爽的,黑暗的,和暖的,TRUE,awful,windy,cool,severe,mild,chilly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dark,dark,adjective,A2,nature-weather,黑暗的,,,,,,,,,,TRUE,寒冷的,多風的,嚴重的,冰凍的,溫暖的,涼爽的,TRUE,cold,cool,warm,light,foggy,mild,,,,
word-catalog-v1,CREATE_DRAFT,,,,,light,light,adjective,A2,nature-weather,明亮的,,,,,The room was light and airy.,房間明亮而且通風。,,,,TRUE,黑暗的,嚴重的,寒冷的,溫暖的,冰凍的,有霧的,TRUE,cool,chilly,windy,cold,mild,severe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wet,wet,adjective,A2,nature-weather,濕的,,,,,,,,,,TRUE,嚴重的,有霧的,冰凍的,溫暖的,糟糕的,多風的,TRUE,dry,mild,cool,warm,cold,windy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dry,dry,adjective,A2,nature-weather,乾的,,,,,,,,,,TRUE,晴朗,寒冷的,濕的,黑暗的,明亮的,和暖的,TRUE,wet,mild,cold,clear,awful,cool,,,,
word-catalog-v1,CREATE_DRAFT,,,,,blow,blow,verb,A2,nature-weather,吹,,,,,,,,,,TRUE,下雨,下雪,改變,發生,說,畫,TRUE,snow,dry,plant,rain,light,change,,,,
word-catalog-v1,CREATE_DRAFT,,,,,change,change,verb,A2,nature-weather,改變,,,,,,,,,,TRUE,發生,下雪,下雨,吹,擁有,允許,TRUE,happen,blow,light,plant,snow,rain,,,,
word-catalog-v1,CREATE_DRAFT,,,,,awful,awful,adjective,A2,nature-weather,糟糕的,,,,,,,,,,TRUE,黑暗的,可怕的,溫暖的,寒冷的,嚴重的,冰凍的,TRUE,windy,clear,cold,light,foggy,cool,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mild,mild,adjective,A2,nature-weather,和暖的,,,,,,,,,,TRUE,冰凍的,寒冷的,嚴重的,溫暖的,糟糕的,黑暗的,TRUE,windy,dark,wet,cool,clear,cold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,severe,severe,adjective,A2,nature-weather,嚴重的,,,,,,,,,,TRUE,多風的,可怕的,涼爽的,黑暗的,自然的,溫暖的,TRUE,stormy,chilly,windy,foggy,natural,clear,,,,
word-catalog-v1,CREATE_DRAFT,,,,,snow,snow,verb,A2,nature-weather,下雪,,,,,,,,,,TRUE,下雨,改變,吹,發生,結束,集中,TRUE,rain,blow,dry,plant,light,change,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rain,rain,verb,A2,nature-weather,下雨,,,,,,,,,,TRUE,發生,改變,下雪,吹,期待,組織,TRUE,blow,dry,plant,snow,light,happen,,,,
word-catalog-v1,CREATE_DRAFT,,,,,most,most,determiner,A2,numbers-quantity,大多數,,,,,,,,,,TRUE,最少的,更少,更多,少數,少,哪個,TRUE,less,least,more,few,little,which,,,,
word-catalog-v1,CREATE_DRAFT,,,,,least,least,determiner,A2,numbers-quantity,最少的,,,,,,,,,,TRUE,大多數,更多,更少,少數,少,哪個,TRUE,less,more,most,little,few,which,,,,
word-catalog-v1,CREATE_DRAFT,,,,,few,few,determiner,A2,numbers-quantity,少數,,,,,,,,,,TRUE,更多,更少,少,大多數,最少的,哪個,TRUE,most,less,more,least,little,which,,,,
word-catalog-v1,CREATE_DRAFT,,,,,more,more,determiner,A2,numbers-quantity,更多,更,,,,,,,,,TRUE,更少,少數,最少的,大多數,少,幾個,TRUE,less,least,most,few,little,which,,,,
word-catalog-v1,CREATE_DRAFT,,,,,less,less,determiner,A2,numbers-quantity,更少,較少,,,,,,,,,TRUE,少數,更多,少,最少的,大多數,誰的,TRUE,least,more,most,few,little,which,,,,
word-catalog-v1,CREATE_DRAFT,,,,,little,little,determiner,A2,numbers-quantity,少,很少,,,,,,,,,TRUE,更少,更多,少數,大多數,最少的,哪個,TRUE,least,less,more,most,few,either,,,,
word-catalog-v1,CREATE_DRAFT,,,,,so,so,adverb,A2,numbers-quantity,非常,,,,,,,,,,TRUE,異常地,極其,幾乎,最近,終於,仍然,TRUE,long,close,extremely,unusually,in,out,,,,
word-catalog-v1,CREATE_DRAFT,,,,,extremely,extremely,adverb,A2,numbers-quantity,極其,,,,,,,,,,TRUE,非常,異常地,仍然,裡面,最近,立即,TRUE,unusually,close,long,so,generally,somewhere,,,,
word-catalog-v1,CREATE_DRAFT,,,,,unusually,unusually,adverb,A2,numbers-quantity,異常地,,,,,,,,,,TRUE,極其,非常,快速地,平靜地,大聲地,長久地,TRUE,extremely,close,long,so,somewhere,carefully,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Australia,Australia,proper_noun,A2,places-community,澳洲,,,,,,,,,,TRUE,挪威,波蘭,瑞典,希臘,瑞士,埃及,TRUE,Switzerland,Vietnamese,Turkish,Vietnam,Greece,Austria,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Australian,Australian,adjective,A2,places-community,澳洲的,,,,,,,,,,TRUE,瑞典的,荷蘭的,波蘭的,希臘的,瑞士的,城市的,TRUE,Vietnamese,Norwegian,Egyptian,Austrian,Swedish,Israeli,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Switzerland,Switzerland,proper_noun,A2,places-community,瑞士,,,,,,,,,,TRUE,希臘,波蘭,埃及,荷蘭,阿富汗,挪威,TRUE,Afghanistan,Saudi Arabia,Vietnamese,Australia,Austria,Vietnam,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Swiss,Swiss,adjective,A2,places-community,瑞士的,,,,,,,,,,TRUE,挪威的,鄉村的,嘈雜的,希臘的,沙特的,越南的,TRUE,local,Greek,Saudi,noisy,Afghan,urban,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Austria,Austria,proper_noun,A2,places-community,奧地利,,,,,,,,,,TRUE,以色列,阿富汗,荷蘭,澳洲,土耳其,波蘭,TRUE,Greece,Poland,Norway,Israel,Sweden,Turkish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Austrian,Austrian,adjective,A2,places-community,奧地利的,,,,,,,,,,TRUE,土耳其的,以色列的,波蘭的,越南的,挪威的,城市的,TRUE,Egyptian,Norwegian,Israeli,Swedish,Australian,Polish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,the Netherlands,the Netherlands,proper_noun,A2,places-community,荷蘭,,,,,,,,,,TRUE,挪威,埃及,波蘭,土耳其,瑞士,阿富汗,TRUE,Saudi Arabia,Afghanistan,Switzerland,Vietnamese,Australia,Turkish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Dutch,Dutch,adjective,A2,places-community,荷蘭的,,,,,,,,,,TRUE,越南的,波蘭的,希臘的,沙特的,挪威的,城市的,TRUE,noisy,rural,Saudi,Polish,Swiss,Greek,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Norway,Norway,proper_noun,A2,places-community,挪威,,,,,,,,,,TRUE,瑞士,土耳其,波蘭,埃及,瑞典,荷蘭,TRUE,Turkey,Israel,Austria,Sweden,Turkish,Greece,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Norwegian,Norwegian,adjective,A2,places-community,挪威的,,,,,,,,,,TRUE,嘈雜的,希臘的,越南的,鄉村的,沙特的,城市的,TRUE,Austrian,Australian,Egyptian,Vietnamese,Israeli,Turkish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Sweden,Sweden,proper_noun,A2,places-community,瑞典,,,,,,,,,,TRUE,澳洲,越南,希臘,波蘭,荷蘭,土耳其,TRUE,Greece,Israel,Norway,Dutch,Turkish,Poland,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Swedish,Swedish,adjective,A2,places-community,瑞典的,,,,,,,,,,TRUE,當地的,沙特的,鄉村的,越南的,澳洲的,瑞士的,TRUE,Turkish,Austrian,Israeli,Polish,noisy,Egyptian,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Poland,Poland,proper_noun,A2,places-community,波蘭,,,,,,,,,,TRUE,埃及,瑞典,土耳其,挪威,瑞士,荷蘭,TRUE,Greece,Turkey,Sweden,Israel,Turkish,Austria,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Polish,Polish,adjective,A2,places-community,波蘭的,,,,,,,,,,TRUE,瑞士的,希臘的,嘈雜的,越南的,瑞典的,澳洲的,TRUE,Swedish,Dutch,Saudi,Greek,Israeli,rural,,,,
