schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,hospital,hospital,noun,A1,places-community,醫院,,,,,,,,,,TRUE,銀行,餐廳,超市,長凳,警方,地圖,TRUE,bank,restaurant,supermarket,bench,police,map,,,,
word-catalog-v1,CREATE_DRAFT,,,,,restaurant,restaurant,noun,A1,places-community,餐廳,,,,,,,,,,TRUE,銀行,醫院,超市,博物館,酒店,地圖,TRUE,bank,hospital,supermarket,museum,hotel,map,,,,
word-catalog-v1,CREATE_DRAFT,,,,,movie theater,movie theater,noun,A1,places-community,戲院,電影院,,,,,,movie theatre,cinema,,TRUE,郵局,鄉村,市中心,油站,市政廳,交通擠塞,TRUE,post office,the country,city centre,petrol station,city hall,traffic jam,,,,
word-catalog-v1,CREATE_DRAFT,,,,,supermarket,supermarket,noun,A1,places-community,超市,,,,,,,,,,TRUE,銀行,醫院,餐廳,長凳,博物館,警方,TRUE,bank,hospital,restaurant,bench,museum,police,,,,
word-catalog-v1,CREATE_DRAFT,,,,,post office,post office,noun,A1,places-community,郵局,,,,,,,,,,TRUE,戲院,鄉村,遊樂園,警察局,市政廳,交通擠塞,TRUE,movie theater,the country,amusement park,police station,city hall,traffic jam,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bench,bench,noun,A1,places-community,長凳,,,,,,,,,,TRUE,餐廳,超市,博物館,酒店,警方,地圖,TRUE,restaurant,supermarket,museum,hotel,police,map,,,,
word-catalog-v1,CREATE_DRAFT,,,,,museum,museum,noun,A1,places-community,博物館,,,,,,,,,,TRUE,醫院,超市,長凳,酒店,警方,地圖,TRUE,hospital,supermarket,bench,hotel,police,map,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hotel,hotel,noun,A1,places-community,酒店,,,,,,,,,,TRUE,銀行,長凳,博物館,警方,地圖,國家,TRUE,bank,bench,museum,police,map,country,,,,
word-catalog-v1,CREATE_DRAFT,,,,,police,police,noun,A1,places-community,警方,警察部門,,,,,,,,,TRUE,銀行,餐廳,長凳,博物館,酒店,地圖,TRUE,bank,restaurant,bench,museum,hotel,map,,,,
word-catalog-v1,CREATE_DRAFT,,,,,map,map,noun,A1,places-community,地圖,,,,,,,,,,TRUE,醫院,超市,博物館,酒店,警方,國家,TRUE,hospital,supermarket,museum,hotel,police,country,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hobby,hobby,noun,A1,sports-leisure,興趣,嗜好,,,,,,,,,TRUE,吉他,鋼琴,小提琴,游泳,遠足,單車,TRUE,guitar,piano,violin,swimming,hiking,bicycle,,,,
word-catalog-v1,CREATE_DRAFT,,,,,movie,movie,noun,A1,arts-culture-media,電影,,,,,,,,,,TRUE,演員,報紙,雜誌,電影院,劇院,藝術家,TRUE,actor,newspaper,magazine,cinema,theatre,artist,,,,
word-catalog-v1,CREATE_DRAFT,,,,,guitar,guitar,noun,A1,sports-leisure,吉他,,,,,,,,,,TRUE,興趣,鋼琴,小提琴,足球,排球,網球,TRUE,hobby,piano,violin,soccer,volleyball,tennis,,,,
word-catalog-v1,CREATE_DRAFT,,,,,piano,piano,noun,A1,sports-leisure,鋼琴,,,,,,,,,,TRUE,興趣,吉他,小提琴,游泳,足球,運動,TRUE,hobby,guitar,violin,swimming,soccer,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,violin,violin,noun,A1,sports-leisure,小提琴,,,,,,,,,,TRUE,興趣,吉他,鋼琴,游泳,排球,網球,TRUE,hobby,guitar,piano,swimming,volleyball,tennis,,,,
word-catalog-v1,CREATE_DRAFT,,,,,swimming,swim,noun,A1,sports-leisure,游泳,,,,,Swimming is a popular school sport.,游泳是一項常見的學校運動。,,,,TRUE,吉他,小提琴,足球,遠足,單車,運動,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,soccer,soccer,noun,A1,sports-leisure,足球,英式足球,,,,,,,football,,TRUE,鋼琴,游泳,排球,遠足,網球,運動,TRUE,guitar,swimming,volleyball,hiking,bicycle,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,volleyball,volleyball,noun,A1,sports-leisure,排球,,,,,,,,,,TRUE,興趣,小提琴,足球,遠足,網球,單車,TRUE,piano,violin,soccer,hiking,tennis,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hiking,hiking,noun,A1,sports-leisure,遠足,徒步旅行,,,,,,,,,TRUE,鋼琴,足球,排球,網球,單車,運動,TRUE,hobby,soccer,volleyball,tennis,bicycle,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tennis,tennis,noun,A1,sports-leisure,網球,,,,,,,,,,TRUE,興趣,足球,排球,遠足,單車,運動,TRUE,piano,violin,volleyball,hiking,bicycle,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bicycle,bicycle,noun,A1,sports-leisure,單車,自行車,,,,,,,,,TRUE,吉他,小提琴,游泳,遠足,網球,運動,TRUE,guitar,swimming,soccer,hiking,tennis,sport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sport,sport,noun,A1,sports-leisure,運動,,,,,,,,,,TRUE,吉他,鋼琴,排球,遠足,網球,單車,TRUE,hobby,violin,volleyball,hiking,tennis,bicycle,,,,
word-catalog-v1,CREATE_DRAFT,,,,,video game,video game,noun,A1,sports-leisure,電子遊戲,,,,,,,,,,TRUE,球賽,紙牌遊戲,水上樂園,曲棍球,冰鞋,滑冰,TRUE,ball game,card game,water park,field hockey,ice skate,ice skating,,,,
word-catalog-v1,CREATE_DRAFT,,,,,newspaper,newspaper,noun,A1,arts-culture-media,報紙,,,,,,,,,,TRUE,演員,電影,雜誌,電影院,劇院,角色,TRUE,actor,movie,magazine,cinema,theatre,acting,,,,
word-catalog-v1,CREATE_DRAFT,,,,,magazine,magazine,noun,A1,arts-culture-media,雜誌,,,,,,,,,,TRUE,演員,電影,報紙,電影院,藝術家,場景,TRUE,actor,movie,newspaper,cinema,artist,role,,,,
word-catalog-v1,CREATE_DRAFT,,,,,country,country,noun,A1,places-community,國家,,,,,,,,,,TRUE,餐廳,長凳,酒店,警方,地圖,私家車,TRUE,restaurant,bench,hotel,police,map,countryside,,,,
word-catalog-v1,CREATE_DRAFT,,,,,the United States,the United States,proper_noun,A1,places-community,美國,,,,,,,United States|the USA|USA,,,TRUE,加拿大,英國,德國,法國,西班牙,意大利,TRUE,Canada,United Kingdom,Germany,France,Spain,Italy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,American,American,adjective,A1,places-community,美國的,,,,,,,,,,TRUE,加拿大的,英國的,德國的,法國的,西班牙的,意大利的,TRUE,Canadian,British,German,French,Spanish,Italian,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Canada,Canada,proper_noun,A1,places-community,加拿大,,,,,,,,,,TRUE,德國,法國,西班牙,意大利,亞洲,歐洲,TRUE,Germany,France,Spain,Italy,Asia,Europe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Canadian,Canadian,adjective,A1,places-community,加拿大的,,,,,,,,,,TRUE,美國的,英國的,德國的,法國的,意大利的,亞洲的,TRUE,American,British,German,French,Spanish,Asian,,,,
word-catalog-v1,CREATE_DRAFT,,,,,United Kingdom,United Kingdom,proper_noun,A1,places-community,英國,,,,,,,the United Kingdom|the UK|UK,,,TRUE,美國,加拿大,德國,法國,西班牙,亞洲,TRUE,the United States,Canada,Germany,France,Spain,Asia,,,,
word-catalog-v1,CREATE_DRAFT,,,,,British,British,adjective,A1,places-community,英國的,,,,,,,,,,TRUE,美國的,加拿大的,德國的,法國的,西班牙的,亞洲的,TRUE,American,Canadian,German,French,Italian,Asian,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Germany,Germany,proper_noun,A1,places-community,德國,,,,,,,,,,TRUE,加拿大,法國,西班牙,意大利,亞洲,非洲,TRUE,Canada,France,Spain,Italy,Asia,Africa,,,,
word-catalog-v1,CREATE_DRAFT,,,,,German,German,adjective,A1,places-community,德國的,,,,,,,,,,TRUE,美國的,加拿大的,英國的,法國的,西班牙的,歐洲的,TRUE,American,Canadian,British,French,Spanish,European,,,,
word-catalog-v1,CREATE_DRAFT,,,,,France,France,proper_noun,A1,places-community,法國,,,,,,,,,,TRUE,加拿大,德國,西班牙,意大利,歐洲,非洲,TRUE,Canada,Germany,Spain,Italy,Europe,Africa,,,,
word-catalog-v1,CREATE_DRAFT,,,,,French,French,adjective,A1,places-community,法國的,,,,,,,,,,TRUE,美國的,英國的,德國的,西班牙的,意大利的,歐洲的,TRUE,American,British,German,Spanish,Italian,European,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Spain,Spain,proper_noun,A1,places-community,西班牙,,,,,,,,,,TRUE,加拿大,德國,法國,意大利,亞洲,澳洲,TRUE,Canada,Germany,France,Italy,Asia,Australia,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Spanish,Spanish,adjective,A1,places-community,西班牙的,,,,,,,,,,TRUE,英國的,德國的,法國的,意大利的,歐洲的,非洲的,TRUE,Canadian,German,French,Italian,European,African,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Italy,Italy,proper_noun,A1,places-community,意大利,,,,,,,,,,TRUE,加拿大,德國,法國,西班牙,歐洲,奧地利,TRUE,Canada,Germany,France,Spain,Europe,Switzerland,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Italian,Italian,adjective,A1,places-community,意大利的,,,,,,,,,,TRUE,加拿大的,德國的,法國的,西班牙的,歐洲的,非洲的,TRUE,British,German,French,Spanish,European,African,,,,
word-catalog-v1,CREATE_DRAFT,,,,,walk,walk,verb,A1,actions-events,走,,,,,We walk to school together.,我們一起步行上學。,,,,TRUE,跑,去,來,坐,帶來,找到,TRUE,run,go,come,sit,bring,find,,,,
word-catalog-v1,CREATE_DRAFT,,,,,run,run,verb,A1,actions-events,跑,,,,,She runs fast in the race.,她在賽跑中跑得很快。,,,,TRUE,走,去,來,跌倒,跳,打開,TRUE,walk,go,come,fall,jump,close,,,,
word-catalog-v1,CREATE_DRAFT,,,,,go,go,verb,A1,actions-events,去,,,,,We go to the library after class.,我們下課後去圖書館。,,,,TRUE,走,跑,坐,跌倒,給,關閉,TRUE,walk,run,sit,fall,give,start,,,,
word-catalog-v1,CREATE_DRAFT,,,,,come,come,verb,A1,actions-events,來,,,,,Please come to school early tomorrow.,明天請早點回校。,,,,TRUE,走,跑,去,坐,帶來,給,TRUE,walk,go,sit,jump,give,stop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sit,sit,verb,A1,actions-events,坐,,,,,Please sit on the chair.,請坐在椅子上。,,,,TRUE,走,來,跌倒,跳,找到,開始,TRUE,run,come,fall,bring,find,finish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fall,fall,verb,A1,actions-events,跌倒,,,,,Be careful not to fall down.,小心不要跌倒。,,,,TRUE,來,坐,跳,帶來,打開,停止,TRUE,run,sit,jump,bring,close,start,,,,
word-catalog-v1,CREATE_DRAFT,,,,,jump,jump,verb,A1,actions-events,跳,,,,,,,,,,TRUE,去,跌倒,帶來,給,關閉,完成,TRUE,go,come,fall,give,find,build,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bring,bring,verb,A1,actions-events,帶來,,,,,,,,,,TRUE,來,跳,給,找到,開始,建造,TRUE,fall,jump,give,close,stop,do,,,,
word-catalog-v1,CREATE_DRAFT,,,,,give,give,verb,A1,actions-events,給,,,,,,,,,,TRUE,坐,帶來,找到,打開,停止,做,TRUE,jump,bring,find,start,finish,turn,,,,
word-catalog-v1,CREATE_DRAFT,,,,,find,find,verb,A1,actions-events,找到,,,,,,,,,,TRUE,跌倒,給,打開,關閉,完成,收到,TRUE,bring,give,close,stop,build,introduce,,,,
word-catalog-v1,CREATE_DRAFT,,,,,open,open,verb,A1,actions-events,打開,,,,,Please open the door quietly.,請輕輕打開門。,,,close,TRUE,跳,找到,關閉,開始,建造,轉,TRUE,sit,find,close,start,do,travel,,,,
word-catalog-v1,CREATE_DRAFT,,,,,close,close,verb,A1,actions-events,關閉,,,,,,,,,,TRUE,帶來,打開,開始,停止,做,介紹,TRUE,find,start,finish,build,turn,let,,,,
word-catalog-v1,CREATE_DRAFT,,,,,start,start,verb,A1,actions-events,開始,,,,,,,,begin,finish|stop,TRUE,打開,關閉,停止,完成,收到,旅行,TRUE,close,stop,finish,do,introduce,choose,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stop,stop,verb,A1,actions-events,停止,,,,,,,,,start,TRUE,找到,開始,完成,建造,轉,讓,TRUE,start,finish,build,turn,travel,help,,,,
word-catalog-v1,CREATE_DRAFT,,,,,finish,finish,verb,A1,actions-events,完成,,,,,,,,complete,,TRUE,停止,建造,做,介紹,選擇,幫助,TRUE,stop,build,do,introduce,let,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,build,build,verb,A1,actions-events,建造,,,,,,,,construct,,TRUE,關閉,完成,做,收到,旅行,游泳（動作）,TRUE,stop,finish,do,turn,travel,choose,,,,
word-catalog-v1,CREATE_DRAFT,,,,,do,do,verb,A1,actions-events,做,,,,,I do my homework after dinner.,我晚飯後做功課。,,,,TRUE,開始,建造,收到,轉,讓,幫助,TRUE,stop,build,turn,introduce,help,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,get,get,verb,A1,actions-events,收到,接到,,,,I got a message from my teacher.,我收到老師的訊息。,,receive,,TRUE,找到,做,轉,介紹,選擇,游泳（動作）,TRUE,build,do,turn,let,choose,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,turn,turn,verb,A1,actions-events,轉,,,,,Turn the handle slowly.,慢慢轉動把手。,,,,TRUE,完成,收到,介紹,旅行,幫助,游泳（動作）,TRUE,finish,do,introduce,travel,let,help,,,,
word-catalog-v1,CREATE_DRAFT,,,,,introduce,introduce,verb,A1,actions-events,介紹,,,,,,,,,,TRUE,建造,轉,旅行,讓,選擇,游泳（動作）,TRUE,do,turn,travel,choose,help,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,travel,travel,verb,A1,actions-events,旅行,,,,,,,,,,TRUE,做,收到,介紹,讓,選擇,幫助,TRUE,build,introduce,let,choose,help,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,let,let,verb,A1,actions-events,讓,,,,,,,,,,TRUE,停止,轉,旅行,選擇,幫助,游泳（動作）,TRUE,finish,introduce,travel,choose,help,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,choose,choose,verb,A1,actions-events,選擇,,,,,,,,select,,TRUE,建造,介紹,旅行,讓,幫助,游泳（動作）,TRUE,start,turn,travel,let,help,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,help,help,verb,A1,actions-events,幫助,,,,,,,,assist,,TRUE,完成,做,轉,讓,選擇,游泳（動作）,TRUE,do,introduce,travel,let,choose,swim,,,,
word-catalog-v1,CREATE_DRAFT,,,,,swim,swim,verb,A1,actions-events,游泳（動作）,游泳,,,,The students swim across the pool.,學生游過泳池。,,,,TRUE,停止,收到,旅行,讓,選擇,幫助,TRUE,close,get,travel,let,choose,help,,,,
word-catalog-v1,CREATE_DRAFT,,,,,car,car,noun,A1,travel-transport,私家車,汽車,,,,,,,,,TRUE,電單車,巴士,貨車,火車,客貨車,車站,TRUE,motorcycle,bus,truck,train,ship,ticket,,,,
word-catalog-v1,CREATE_DRAFT,,,,,motorcycle,motorcycle,noun,A1,travel-transport,電單車,摩托車,,,,,,,,,TRUE,私家車,貨車,火車,的士,客貨車,車站,TRUE,car,bus,truck,train,taxi,van,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bus,bus,noun,A1,travel-transport,巴士,公共汽車,,,,,,,,,TRUE,私家車,電單車,貨車,的士,船,票,TRUE,car,motorcycle,truck,taxi,airplane,station,,,,
word-catalog-v1,CREATE_DRAFT,,,,,truck,truck,noun,A1,travel-transport,貨車,卡車,,,,,,,,,TRUE,私家車,電單車,火車,地鐵,客貨車,車站,TRUE,car,bus,train,subway,ship,van,,,,
word-catalog-v1,CREATE_DRAFT,,,,,train,train,noun,A1,travel-transport,火車,,,,,We travelled to the city by train.,我們乘火車前往市區。,,,,TRUE,私家車,電單車,貨車,飛機,客貨車,車站,TRUE,bus,truck,taxi,subway,ticket,station,,,,
word-catalog-v1,CREATE_DRAFT,,,,,taxi,taxi,noun,A1,travel-transport,的士,,,,,,,,,,TRUE,巴士,火車,地鐵,船,票,地方,TRUE,motorcycle,train,subway,airplane,ship,place,,,,
word-catalog-v1,CREATE_DRAFT,,,,,subway,subway,noun,A1,travel-transport,地鐵,地下鐵路,,,,,,,underground,,TRUE,巴士,的士,飛機,船,機場,地方,TRUE,truck,taxi,airplane,ticket,airport,north,,,,
word-catalog-v1,CREATE_DRAFT,,,,,airplane,airplane,noun,A1,travel-transport,飛機,,,,,,,aeroplane,,,TRUE,的士,地鐵,船,票,機場,北,TRUE,train,subway,ship,van,place,south,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ship,ship,noun,A1,travel-transport,船,,,,,,,,,,TRUE,巴士,地鐵,飛機,票,機場,南方,TRUE,taxi,airplane,ticket,station,north,east,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ticket,ticket,noun,A1,travel-transport,票,,,,,,,,,,TRUE,飛機,船,客貨車,地方,北,東,TRUE,subway,ship,van,airport,south,east,,,,
word-catalog-v1,CREATE_DRAFT,,,,,van,van,noun,A1,travel-transport,客貨車,,,,,,,,,,TRUE,私家車,電單車,貨車,火車,車站,南方,TRUE,taxi,ticket,station,airport,place,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,station,station,noun,A1,travel-transport,車站,,,,,The station is busy every morning.,這個車站每天早上都很繁忙。,,,,TRUE,私家車,電單車,貨車,火車,客貨車,北,TRUE,ticket,van,airport,north,south,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,airport,airport,noun,A1,travel-transport,機場,,,,,,,,,,TRUE,飛機,票,車站,地方,東,西,TRUE,ship,van,station,place,north,east,,,,
word-catalog-v1,CREATE_DRAFT,,,,,train station,train station,noun,A1,travel-transport,火車站,,,,,The train leaves from the railway station.,火車從火車站開出。,railway station,,,TRUE,火車,車站,單人床,雙人房,登機牌,公共交通,TRUE,twin bed,single bed,double room,boarding pass,round-trip ticket,public transport,,,,
word-catalog-v1,CREATE_DRAFT,,,,,place,place,noun,A1,travel-transport,地方,場所,,,,,,,location,,TRUE,地鐵,機場,北,南方,東,西,TRUE,station,airport,north,south,east,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,north,north,noun,A1,travel-transport,北,北方,,,,,,,,south,TRUE,票,機場,地方,南方,東,西,TRUE,airplane,station,place,south,east,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,south,south,noun,A1,travel-transport,南方,南面,,,,,,,,north,TRUE,船,機場,地方,北,東,西,TRUE,van,airport,place,north,east,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,east,east,noun,A1,travel-transport,東,東方,,,,,,,,west,TRUE,的士,客貨車,地方,北,南方,西,TRUE,ship,ticket,place,north,south,west,,,,
word-catalog-v1,CREATE_DRAFT,,,,,west,west,noun,A1,travel-transport,西,西方,,,,,,,,east,TRUE,船,票,地方,北,南方,東,TRUE,ticket,station,place,north,south,east,,,,
word-catalog-v1,CREATE_DRAFT,,,,,back,back,adverb,A1,travel-transport,返回,回去|往回,,,,We went back to the classroom.,我們返回課室。,,,,TRUE,向右,向左,遠,總是,經常,在國外,TRUE,right,left,far,always,often,abroad,,,,
word-catalog-v1,CREATE_DRAFT,,,,,right,right,adverb,A1,travel-transport,向右,往右,,,,Turn right at the bank.,在銀行向右轉。,,,left,TRUE,返回,向左,遠,從不,有時,在國外,TRUE,back,left,far,never,sometimes,abroad,,,,
word-catalog-v1,CREATE_DRAFT,,,,,left,left,adverb,A1,travel-transport,向左,往左,,,,Turn left at the bank.,在銀行向左轉。,,,right,TRUE,返回,向右,遠,總是,很快,在國外,TRUE,back,right,far,always,soon,abroad,,,,
word-catalog-v1,CREATE_DRAFT,,,,,far,far,adverb,A1,travel-transport,遠,,,,,,,,,,TRUE,返回,向右,向左,靠近,東,南方,TRUE,back,right,left,near,east,south,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Asia,Asia,proper_noun,A1,places-community,亞洲,,,,,,,,,,TRUE,法國,西班牙,意大利,歐洲,非洲,澳洲,TRUE,United Kingdom,France,Spain,Italy,Europe,Africa,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Asian,Asian,adjective,A1,places-community,亞洲的,,,,,,,,,,TRUE,美國的,法國的,西班牙的,意大利的,歐洲的,非洲的,TRUE,American,French,Spanish,Italian,European,African,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Europe,Europe,proper_noun,A1,places-community,歐洲,,,,,,,,,,TRUE,德國,西班牙,意大利,亞洲,非洲,澳洲,TRUE,United Kingdom,Germany,Spain,Italy,Asia,Africa,,,,
word-catalog-v1,CREATE_DRAFT,,,,,European,European,adjective,A1,places-community,歐洲的,,,,,,,,,,TRUE,德國的,法國的,西班牙的,意大利的,亞洲的,非洲的,TRUE,British,German,Spanish,Italian,Asian,African,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Africa,Africa,proper_noun,A1,places-community,非洲,,,,,,,,,,TRUE,加拿大,英國,法國,意大利,亞洲,歐洲,TRUE,Canada,United Kingdom,France,Italy,Asia,Europe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,African,African,adjective,A1,places-community,非洲的,,,,,,,,,,TRUE,英國的,法國的,西班牙的,意大利的,亞洲的,歐洲的,TRUE,Canadian,French,Spanish,Italian,Asian,European,,,,
word-catalog-v1,CREATE_DRAFT,,,,,always,always,adverb,A1,function-words,總是,,,,,,,,,never,TRUE,從不,通常,經常,有時,再次,別的,TRUE,never,usually,often,sometimes,again,else,,,,
word-catalog-v1,CREATE_DRAFT,,,,,never,never,adverb,A1,function-words,從不,,,,,,,,,always,TRUE,總是,通常,經常,有時,很快,真的,TRUE,always,usually,often,sometimes,soon,really,,,,
word-catalog-v1,CREATE_DRAFT,,,,,usually,usually,adverb,A1,function-words,通常,,,,,,,,normally,,TRUE,總是,從不,經常,很快,再次,別的,TRUE,always,never,often,soon,again,else,,,,
word-catalog-v1,CREATE_DRAFT,,,,,often,often,adverb,A1,function-words,經常,,,,,,,,frequently,,TRUE,從不,通常,有時,很快,真的,別的,TRUE,never,usually,sometimes,soon,really,else,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sometimes,sometimes,adverb,A1,function-words,有時,,,,,,,,occasionally,,TRUE,總是,經常,很快,再次,真的,隨時,TRUE,always,often,soon,again,really,maybe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,soon,soon,adverb,A1,function-words,很快,,,,,,,,,,TRUE,總是,經常,有時,再次,真的,別的,TRUE,always,often,sometimes,again,really,else,,,,
word-catalog-v1,CREATE_DRAFT,,,,,again,again,adverb,A1,function-words,再次,,,,,,,,once more,,TRUE,通常,經常,有時,很快,別的,一次,TRUE,usually,often,sometimes,soon,else,probably,,,,
word-catalog-v1,CREATE_DRAFT,,,,,of course,of course,adverb,A1,function-words,當然,,,,,,,,,,TRUE,從不,再次,真的,別的,至少,終於,TRUE,never,again,really,else,at least,at last,,,,
word-catalog-v1,CREATE_DRAFT,,,,,really,really,adverb,A1,function-words,真的,,,,,,,,truly,,TRUE,總是,通常,有時,很快,再次,別的,TRUE,always,usually,sometimes,soon,again,else,,,,
word-catalog-v1,CREATE_DRAFT,,,,,else,else,adverb,A1,function-words,別的,,,,,,,,,,TRUE,從不,經常,有時,很快,再次,真的,TRUE,never,often,sometimes,soon,again,really,,,,
word-catalog-v1,CREATE_DRAFT,,,,,before,before,preposition,A1,function-words,在...之前,,,,,,,,,,TRUE,之後,低於,在……上方,在...之間,在……上面越過,在……下面,TRUE,after,below,above,across,between,behind,,,,
word-catalog-v1,CREATE_DRAFT,,,,,after,after,preposition,A1,function-words,之後,,,,,,,,,,TRUE,在...之前,低於,在……上方,橫過,在...之間,後面,TRUE,before,below,above,near,behind,over,,,,
word-catalog-v1,CREATE_DRAFT,,,,,below,below,preposition,A1,function-words,低於,在……之下,,,,The mark is below the water level.,標記在水面以下。,,,above,TRUE,在...之前,之後,在……上方,橫過,靠近,後面,TRUE,before,after,across,near,between,under,,,,
word-catalog-v1,CREATE_DRAFT,,,,,above,above,preposition,A1,function-words,在……上方,高於,,,,The clock is above the door.,時鐘在門的上方。,,,below,TRUE,在...之前,低於,靠近,在...之間,在……上面越過,在……下面,TRUE,after,below,across,near,behind,over,,,,
word-catalog-v1,CREATE_DRAFT,,,,,across,across,preposition,A1,function-words,橫過,穿過,,,,Use the crossing to walk across the road.,使用行人過路處橫過馬路。,,,,TRUE,之後,低於,在……上方,靠近,後面,在……上面越過,TRUE,before,below,above,near,between,under,,,,
word-catalog-v1,CREATE_DRAFT,,,,,near,near,preposition,A1,function-words,靠近,,,,,,,,,,TRUE,在...之前,之後,橫過,在...之間,後面,在……下面,TRUE,before,above,across,between,behind,over,,,,
word-catalog-v1,CREATE_DRAFT,,,,,between,between,preposition,A1,function-words,在...之間,,,,,,,,,,TRUE,在...之前,之後,在……上方,靠近,在……上面越過,在……下面,TRUE,after,above,across,near,behind,under,,,,
word-catalog-v1,CREATE_DRAFT,,,,,next to,next to,preposition,A1,function-words,旁邊,,,,,,,,,,TRUE,低於,橫過,在...之間,後面,在……上面越過,除了,TRUE,below,between,behind,over,under,apart from,,,,
word-catalog-v1,CREATE_DRAFT,,,,,behind,behind,preposition,A1,function-words,後面,,,,,,,,,in front of,TRUE,之後,橫過,靠近,在...之間,在……上面越過,在……下面,TRUE,after,above,near,between,over,under,,,,
word-catalog-v1,CREATE_DRAFT,,,,,another,another,determiner,A1,function-words,另一個,,,,,,,,,,TRUE,兩者都,兩者中的任何一個,幾個,誰的,哪個,大多數,TRUE,both,either,several,whose,which,most,,,,
word-catalog-v1,CREATE_DRAFT,,,,,both,both,determiner,A1,function-words,兩者都,兩個都|雙方都,,,,Both students finished the task.,兩位學生都完成了任務。,,,,TRUE,另一個,兩者中的任何一個,幾個,誰的,哪個,少數,TRUE,another,either,several,whose,which,few,,,,
word-catalog-v1,CREATE_DRAFT,,,,,over,over,preposition,A1,function-words,在……上面越過,橫跨,,,,A bridge goes over the river.,一座橋橫跨河面。,,,under,TRUE,在……上方,橫過,靠近,在...之間,後面,在……下面,TRUE,before,below,across,between,behind,under,,,,
word-catalog-v1,CREATE_DRAFT,,,,,under,under,preposition,A1,function-words,在……下面,在……底下,,,,The bag is under the desk.,書包在書桌底下。,,,over,TRUE,在...之前,在……上方,靠近,在...之間,後面,在……上面越過,TRUE,before,after,near,between,behind,over,,,,
word-catalog-v1,CREATE_DRAFT,,,,,young,young,adjective,A1,clothing-appearance,年輕的,幼小的,,,,,,,,old,TRUE,年老的,瘦的,高的,矮,緊的,破舊的,TRUE,old,thin,tall,short,loose,worn-out,,,,
word-catalog-v1,CREATE_DRAFT,,,,,old,old,adjective,A1,clothing-appearance,年老的,年長的,,,,"My grandparents are old, but they are very active.",我的祖父母年紀大，但很有活力。,,,young,TRUE,年輕的,瘦的,高的,矮,緊的,可愛的,TRUE,young,thin,tall,short,tight,attractive,,,,
